date,Open,High,Low,Close,Volume,Ticker
2025-08-22,203.96,209.23,202.13,206.72,25723734.0,GOOG
2025-08-25,207.0,211.09,205.95,209.16,22788806.0,GOOG
2025-08-26,208.37,208.46,206.4501,207.95,23050971.0,GOOG
2025-08-27,206.46,209.57,206.39,208.21,15248979.0,GOOG
2025-08-28,207.84,212.9,207.6,212.37,20915705.0,GOOG
2025-08-29,211.27,215.34,210.97,213.53,24682224.0,GOOG
2025-09-02,208.99,212.369,206.96,211.99,28900069.0,GOOG
2025-09-03,226.48,231.8,225.12,231.1,70558470.0,GOOG
2025-09-04,230.155,232.77,226.76,232.66,32196009.0,GOOG
2025-09-05,232.66,236.1299,232.38,235.17,26127737.0,GOOG
2025-09-08,235.79,238.4,233.73,234.16,23128799.0,GOOG
2025-09-09,234.19,240.59,233.38,239.94,22854794.0,GOOG
2025-09-10,239.25,242.08,238.11,239.56,19990138.0,GOOG
2025-09-11,240.14,242.57,236.58,240.78,21308614.0,GOOG
2025-09-12,240.8,242.4227,238.5,241.38,14536593.0,GOOG
2025-09-15,245.14,252.7499,244.98,251.76,29935150.0,GOOG
2025-09-16,252.33,253.23,249.715,251.42,24493512.0,GOOG
2025-09-17,251.46,251.95,246.58,249.85,20491324.0,GOOG
2025-09-18,251.86,254.14,250.11,252.33,21166359.0,GOOG
2025-09-19,253.4,256.7,252.0675,255.24,41616844.0,GOOG
2025-09-22,254.78,256.31,250.81,252.88,20078982.0,GOOG
2025-09-23,253.655,254.77,251.09,252.34,17521091.0,GOOG
2025-09-24,252.15,252.96,247.22,247.83,16958511.0,GOOG
2025-09-25,244.84,247.315,241.65,246.57,17379793.0,GOOG
2025-09-26,247.785,250.12,246.64,247.18,16594608.0,GOOG
2025-09-29,248.275,251.6483,243.2,244.36,23157245.0,GOOG
2025-09-30,243.06,243.675,239.5707,243.55,22541189.0,GOOG
2025-10-01,241.18,247.15,239.2,245.54,23967662.0,GOOG
2025-10-02,245.64,247.635,243.105,246.43,20657524.0,GOOG
2025-10-03,245.23,247.1177,242.47,246.45,19941381.0,GOOG
2025-10-06,245.78,252.2,245.69,251.51,18309030.0,GOOG
2025-10-07,248.93,251.55,246.81,247.13,13811174.0,GOOG
2025-10-08,246.2,247.26,245.09,245.46,14136494.0,GOOG
2025-10-09,245.06,245.555,239.6801,242.21,19375722.0,GOOG
2025-10-10,242.16,244.84,236.685,237.49,22449083.0,GOOG
2025-10-13,241.03,244.99,240.75,244.64,12464965.0,GOOG
2025-10-14,241.755,248.025,241.1775,246.19,17705370.0,GOOG
2025-10-15,248.085,252.76,246.79,251.71,16048087.0,GOOG
2025-10-16,252.465,257.58,250.67,251.88,18945987.0,GOOG
2025-10-17,251.35,254.88,248.59,253.79,17653826.0,GOOG
2025-10-20,255.23,257.88,254.6,257.02,13726831.0,GOOG
2025-10-21,255.25,255.38,244.67,251.34,27836425.0,GOOG
2025-10-22,255.01,257.18,250.451,252.53,19650244.0,GOOG
2025-10-23,253.7,255.86,252.7683,253.73,13241319.0,GOOG
2025-10-24,257.3,262.51,256.1,260.51,18405966.0,GOOG
2025-10-27,265.36,270.8,264.94,269.93,22987660.0,GOOG
2025-10-28,270.2,271.38,267.17,268.43,20101160.0,GOOG
2025-10-29,268.61,275.97,268.43,275.17,26287850.0,GOOG
2025-10-30,291.72,291.93,280.45,281.9,48570034.0,GOOG
2025-10-31,283.205,286.285,277.523,281.82,29932813.0,GOOG
2025-11-03,282.42,285.94,280.3701,284.12,19691754.0,GOOG
2025-11-04,277.065,281.8336,276.865,278.06,18123709.0,GOOG
2025-11-05,279.38,286.7,277.88,284.75,19657321.0,GOOG
2025-11-06,285.735,288.81,281.62,285.34,23103777.0,GOOG
2025-11-07,284.21,284.5,275.74,279.7,21991128.0,GOOG
2025-11-10,285.265,291.46,283.54,290.59,19508185.0,GOOG
2025-11-11,288.2,292.34,287.88,291.74,14156729.0,GOOG
2025-11-12,292.085,292.36,284.38,287.43,16998821.0,GOOG
2025-11-13,282.985,283.51,278.0,279.12,18060224.0,GOOG
2025-11-14,271.895,279.15,271.41,276.98,18330487.0,GOOG
2025-11-17,286.4,294.52,284.23,285.6,34286093.0,GOOG
2025-11-18,288.485,289.435,279.01,284.96,29702228.0,GOOG
2025-11-19,287.685,304.25,287.67,292.99,43123599.0,GOOG
2025-11-20,304.74,306.89,289.17,289.98,34801371.0,GOOG
2025-11-21,296.87,303.96,294.36,299.65,43670586.0,GOOG
2025-11-24,311.01,319.8,309.4001,318.47,55311838.0,GOOG
2025-11-25,326.8,328.67,317.8164,323.64,50899309.0,GOOG
2025-11-26,320.78,324.99,317.2,320.28,29839577.0,GOOG
2025-11-28,323.43,326.88,316.94,320.12,19695811.0,GOOG
