date,Open,High,Low,Close,Volume,Ticker
2025-11-12,291.675,292.005,283.69,286.71,24829923.0,GOOGL
2025-11-13,282.34,282.84,277.24,278.57,29494040.0,GOOGL
2025-11-14,271.405,278.56,270.7,276.41,31647227.0,GOOGL
2025-11-17,285.775,293.95,283.57,285.02,52670192.0,GOOGL
2025-11-18,287.915,288.8,278.2,284.28,49158743.0,GOOGL
2025-11-19,287.16,303.81,286.63,292.81,68198944.0,GOOGL
2025-11-20,304.54,306.42,288.67,289.45,62025218.0,GOOGL
2025-11-21,296.415,303.92,293.845,299.66,74137697.0,GOOGL
2025-11-24,311.13,319.48,309.595,318.58,85165123.0,GOOGL
2025-11-25,326.21,328.83,317.65,323.44,88632074.0,GOOGL
2025-11-26,320.68,324.5,316.79,319.95,51373361.0,GOOGL
2025-11-28,323.365,326.85,316.79,320.18,26018568.0,GOOGL
