date,Open,High,Low,Close,Volume,Ticker
2025-09-02,124.88,125.52,121.8,125.21,2412797.0,A
2025-09-03,124.96,125.83,123.72,125.22,2496977.0,A
2025-09-04,125.0,128.83,123.8,128.48,2715490.0,A
2025-09-05,128.72,131.0,128.39,128.75,1633203.0,A
2025-09-08,127.475,128.42,126.28,128.13,2136444.0,A
2025-09-09,128.1,128.265,125.85,126.25,1470310.0,A
2025-09-10,125.92,126.72,124.01,124.12,1669516.0,A
2025-09-11,125.51,127.045,124.87,126.73,1474119.0,A
2025-09-12,126.45,126.525,123.13,123.24,1250891.0,A
2025-09-15,123.99,126.41,123.7,125.63,2084922.0,A
2025-09-16,125.63,127.5814,125.02,127.19,1721123.0,A
2025-09-17,127.72,130.08,126.38,126.72,1921728.0,A
2025-09-18,127.76,128.54,126.76,127.62,1513336.0,A
2025-09-19,128.28,128.55,126.015,126.32,2844313.0,A
2025-09-22,125.5,126.62,125.17,126.33,976668.0,A
2025-09-23,126.17,126.985,125.8975,125.94,1281537.0,A
2025-09-24,125.17,125.96,124.075,124.38,1239935.0,A
2025-09-25,123.66,123.66,120.78,121.89,1411798.0,A
2025-09-26,122.05,124.05,121.55,123.39,1167127.0,A
2025-09-29,123.76,124.23,122.5725,123.75,1486050.0,A
2025-09-30,123.42,128.39,123.0138,128.35,2417880.0,A
2025-10-01,128.34,138.98,128.1851,138.58,4333406.0,A
2025-10-02,137.55,140.64,136.9,138.7,2228754.0,A
2025-10-03,139.0,143.09,138.855,141.64,2345960.0,A
2025-10-06,141.51,141.935,139.9,141.61,1538402.0,A
2025-10-07,141.86,142.27,138.44,138.56,1444593.0,A
2025-10-08,140.36,142.44,138.97,140.81,1698819.0,A
2025-10-09,140.28,140.94,138.48,140.11,1149998.0,A
2025-10-10,139.66,140.575,136.29,136.62,1968156.0,A
2025-10-13,137.85,139.84,136.7575,138.23,1481472.0,A
2025-10-14,136.27,139.92,135.54,138.04,1142071.0,A
2025-10-15,138.68,140.22,137.35,139.65,1692458.0,A
2025-10-16,140.84,143.325,140.26,141.1,2180226.0,A
2025-10-17,139.76,142.235,139.02,141.92,1506511.0,A
2025-10-20,143.0,144.63,142.27,143.0,1580463.0,A
2025-10-21,145.3,149.5,144.27,145.68,1658454.0,A
2025-10-22,145.28,147.74,144.455,145.87,1495380.0,A
2025-10-23,146.3,148.3329,145.6,147.46,1210044.0,A
2025-10-24,148.12,149.12,147.525,148.03,1135521.0,A
2025-10-27,148.28,148.65,146.52,146.59,1187952.0,A
2025-10-28,145.74,147.27,144.63,145.85,1470066.0,A
2025-10-29,145.52,146.05,142.87,143.2,1902524.0,A
2025-10-30,142.93,145.27,142.205,143.36,1519645.0,A
2025-10-31,142.78,146.99,142.6,146.36,1487227.0,A
2025-11-03,145.07,145.575,142.53,144.69,1785846.0,A
2025-11-04,143.5,148.71,143.5,146.08,2176781.0,A
2025-11-05,143.15,147.49,142.46,146.77,1663286.0,A
2025-11-06,145.79,148.01,145.1,147.49,1285960.0,A
2025-11-07,146.52,147.12,144.575,146.74,1027170.0,A
2025-11-10,146.93,147.8751,145.1,146.36,1310703.0,A
2025-11-11,146.91,149.9763,146.78,149.42,1218692.0,A
2025-11-12,149.91,152.67,148.78,151.52,2064616.0,A
2025-11-13,149.44,152.095,146.52,146.89,1940747.0,A
2025-11-14,145.32,148.0,144.5,146.82,1302640.0,A
2025-11-17,146.37,147.035,144.05,144.52,1445776.0,A
2025-11-18,143.24,145.29,140.24,143.84,2330773.0,A
2025-11-19,145.49,145.49,142.76,144.4,1848316.0,A
2025-11-20,147.16,147.36,143.95,145.06,1443693.0,A
2025-11-21,144.47,151.76,144.47,151.25,2469168.0,A
2025-11-24,151.9,153.6,150.47,153.6,3984489.0,A
2025-11-25,150.78,160.27,148.0001,157.2,3697954.0,A
2025-11-26,155.74,158.12,154.02,154.37,3294453.0,A
2025-11-28,154.11,154.56,153.22,153.5,1531612.0,A
